Rk,G,Date,Court,Opp,W/L,Tm,Opp,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,ODRB%,OFT/FGA
30,30,2015-12-28,,LAL,W,108,98,98.8,.247,.281,.547,52.9,65.1,7.1,10.7,.517,9.2,16.7,.180,.465,10.4,86.7,.224
31,31,2015-12-30,,LAC,L,117,122,92.5,.409,.341,.563,51.9,52.6,8.6,7.3,.483,9.6,35.4,.364,.627,11.9,75.8,.465
32,32,2016-01-01,@,TOR,L,94,104,86.7,.212,.376,.506,44.3,44.1,8.1,12.1,.459,9.7,29.2,.188,.478,11.6,59.2,.187
33,33,2016-01-02,,OKC,L,90,109,93.2,.405,.262,.455,39.1,62.1,7.5,12.5,.381,3.9,14.0,.310,.500,11.2,73.0,.380
34,34,2016-01-04,@,GSW,L,101,111,95.7,.221,.244,.535,52.6,39.5,7.3,1.9,.483,10.4,19.0,.209,.603,10.9,91.7,.069
35,35,2016-01-06,@,PHO,L,102,111,98.6,.253,.322,.528,53.0,52.6,9.1,9.8,.500,11.9,19.6,.172,.601,11.8,94.6,.119
36,36,2016-01-09,@,LAC,L,83,97,91.1,.226,.274,.449,50.0,45.2,4.4,5.0,.411,14.0,24.4,.167,.484,8.6,73.5,.099
37,37,2016-01-10,@,DEN,L,92,95,91.3,.289,.434,.492,47.6,80.0,6.6,8.0,.434,11.4,20.0,.241,.494,13.0,79.5,.247
38,38,2016-01-13,,ATL,W,107,84,97.1,.317,.476,.573,59.3,72.2,8.2,16.1,.518,14.6,26.2,.268,.414,15.1,87.8,.210
39,39,2016-01-15,@,NOP,L,107,109,94.5,.140,.407,.586,50.0,50.0,1.1,1.7,.570,10.8,9.1,.105,.563,7.9,81.4,.126
40,40,2016-01-16,,MIL,L,92,105,88.2,.253,.414,.476,43.2,81.8,9.1,3.3,.431,4.9,24.5,.195,.576,15.2,78.6,.306
41,41,2016-01-18,,UTA,W,124,119,88.4,.364,.307,.607,50.5,48.8,5.6,6.8,.545,13.6,17.1,.318,.495,8.1,74.1,.154
42,42,2016-01-20,@,OKC,L,95,109,98.8,.259,.333,.526,40.0,50.0,8.1,3.4,.475,15.1,14.0,.222,.524,17.2,66.7,.265
43,43,2016-01-22,@,ORL,W,120,116,96.3,.218,.267,.542,50.0,51.1,9.4,5.9,.495,7.5,25.5,.198,.555,16.1,82.9,.165
44,44,2016-01-23,,NYK,W,97,84,95.4,.451,.378,.493,49.0,60.7,5.2,5.7,.396,10.1,20.4,.390,.422,13.3,82.6,.247
45,45,2016-01-25,@,SAC,W,129,128,93.8,.236,.400,.531,45.1,61.4,9.7,2.9,.491,6.9,25.4,.191,.566,17.3,76.9,.275
46,46,2016-01-27,@,UTA,L,73,102,88.9,.309,.368,.473,43.8,40.0,6.8,0.0,.412,18.9,11.6,.250,.568,10.2,81.1,.123
47,47,2016-01-29,@,POR,L,91,109,94.1,.350,.363,.493,48.0,54.8,9.6,5.6,.450,14.8,26.9,.238,.527,10.0,71.7,.130
48,48,2016-01-31,@,LAL,W,101,82,99.3,.271,.375,.470,58.4,77.8,8.1,15.7,.443,8.5,26.9,.167,.388,14.3,91.8,.250
49,49,2016-02-03,,CLE,W,106,97,90.6,.291,.342,.595,63.6,66.7,4.4,5.5,.551,13.6,30.6,.241,.518,7.3,92.7,.133
50,50,2016-02-05,,MIA,L,95,98,97.7,.185,.321,.542,46.1,63.9,5.1,11.8,.506,12.0,7.0,.160,.457,7.3,82.6,.128
51,51,2016-02-06,,WAS,W,108,104,97.9,.309,.333,.587,49.4,60.5,7.2,8.2,.543,14.0,16.3,.247,.494,10.2,81.8,.221
52,52,2016-02-08,,CHI,W,108,91,94.0,.388,.450,.577,57.7,57.1,6.4,12.3,.525,12.2,23.3,.300,.444,6.8,85.2,.122
53,53,2016-02-10,@,IND,W,117,95,95.1,.218,.322,.613,53.6,53.3,6.3,10.8,.586,12.0,27.0,.172,.457,10.0,74.5,.120
54,54,2016-02-19,@,MIL,W,98,95,98.9,.209,.360,.522,44.0,35.1,13.1,9.7,.483,15.3,18.6,.174,.488,19.6,70.7,.198
55,55,2016-02-21,@,BRK,W,104,96,94.1,.190,.342,.607,49.4,57.5,7.4,1.7,.570,14.9,15.4,.177,.463,13.3,79.5,.259
56,56,2016-02-24,@,CLE,L,103,114,93.6,.355,.382,.586,47.8,62.2,7.5,3.4,.553,13.7,18.6,.250,.566,8.4,74.5,.121
57,57,2016-02-26,@,IND,W,96,95,97.1,.229,.337,.525,42.2,63.9,8.2,10.6,.500,13.3,12.5,.157,.435,12.8,76.2,.247
58,58,2016-02-28,@,ATL,L,76,87,86.2,.284,.395,.417,46.1,59.3,8.1,6.7,.377,6.2,19.2,.185,.545,15.9,83.8,.039
59,59,2016-03-01,,PHO,W,126,92,98.3,.290,.290,.601,58.0,60.0,8.1,9.4,.554,10.3,34.1,.247,.396,9.7,76.8,.220
60,60,2016-03-02,@,PHI,W,119,99,99.8,.432,.309,.617,56.8,50.0,9.0,13.5,.556,11.1,20.5,.358,.476,12.7,85.7,.212
61,61,2016-03-04,,IND,W,108,101,92.7,.291,.392,.606,47.1,52.6,4.3,14.5,.563,11.0,17.1,.241,.461,9.2,73.9,.200
62,62,2016-03-07,,MIN,W,108,103,101.0,.189,.333,.554,49.4,48.8,7.9,10.8,.522,11.8,13.6,.156,.513,14.2,87.8,.263
63,63,2016-03-09,,NOP,W,122,113,99.2,.463,.427,.618,50.0,55.3,6.0,5.8,.555,4.8,9.8,.378,.529,10.2,86.7,.271
64,64,2016-03-11,,DET,W,118,103,94.6,.349,.301,.616,52.9,66.7,9.5,10.9,.566,9.5,23.1,.289,.533,12.0,90.3,.289
65,65,2016-03-12,,HOU,W,125,109,95.6,.182,.352,.658,52.4,58.3,6.3,7.5,.631,10.4,27.8,.159,.489,7.9,70.8,.194
66,66,2016-03-14,,DAL,L,96,107,98.9,.447,.395,.528,48.8,56.3,9.1,12.3,.487,14.2,16.3,.289,.534,12.9,84.6,.161
67,67,2016-03-16,,ORL,W,107,99,97.7,.210,.370,.490,59.6,57.5,3.1,6.9,.455,6.8,28.3,.160,.488,8.0,95.7,.217
68,68,2016-03-17,@,MIA,W,109,106,92.6,.244,.302,.572,50.0,47.5,3.2,0.0,.541,7.7,21.4,.186,.580,14.9,83.3,.253
69,69,2016-03-19,,DEN,L,93,101,92.7,.241,.386,.507,42.7,62.9,6.5,18.8,.476,10.7,17.8,.169,.489,11.8,68.2,.184
70,70,2016-03-21,,SAS,W,91,88,96.9,.218,.218,.477,49.5,51.4,11.4,7.2,.448,12.8,20.8,.149,.453,14.9,80.0,.116
71,71,2016-03-22,@,BRK,W,105,100,94.6,.256,.341,.575,45.0,53.8,7.4,8.9,.537,8.1,7.3,.207,.514,15.7,84.6,.324
72,72,2016-03-25,@,DET,L,105,112,100.4,.237,.323,.511,40.4,64.9,8.0,3.3,.473,6.4,13.0,.183,.505,12.0,70.0,.220
73,73,2016-03-26,@,MIL,W,115,91,86.2,.284,.392,.691,48.6,73.2,7.0,11.6,.662,8.8,15.2,.230,.464,9.0,76.9,.155
74,74,2016-03-29,@,PHI,W,100,85,99.4,.207,.287,.527,58.7,68.4,6.0,11.5,.477,13.6,20.0,.195,.396,9.1,85.9,.094
75,75,2016-04-01,,PHI,W,100,91,97.3,.321,.321,.521,53.4,63.9,9.2,11.8,.470,10.3,17.0,.250,.422,8.3,83.9,.167
76,76,2016-04-03,@,CLE,L,103,112,89.8,.355,.342,.586,43.2,67.6,16.7,7.4,.507,14.6,26.2,.342,.639,16.1,61.5,.072
77,77,2016-04-05,@,TOR,L,90,96,91.2,.239,.398,.463,47.8,62.5,5.5,10.9,.426,5.8,21.6,.170,.474,10.7,82.1,.282
78,78,2016-04-06,@,NYK,W,111,97,91.1,.189,.289,.569,46.9,45.2,9.9,5.8,.533,7.6,25.0,.167,.538,17.5,73.0,.167
79,79,2016-04-08,,BRK,W,113,99,93.3,.241,.446,.615,48.3,63.4,11.8,17.9,.578,11.6,25.6,.205,.478,12.2,66.7,.120
80,80,2016-04-10,@,WAS,L,98,113,99.8,.432,.407,.508,48.9,75.0,7.0,3.4,.420,13.5,17.0,.370,.581,11.5,90.2,.250
81,81,2016-04-11,@,BOS,W,114,100,96.8,.272,.395,.629,48.9,56.1,10.3,10.8,.593,13.4,17.5,.222,.427,10.5,74.0,.270
82,82,2016-04-13,,ORL,W,117,103,99.9,.221,.337,.620,54.1,68.1,6.0,7.8,.610,8.7,12.8,.140,.505,9.2,89.1,.121
